popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
35,0.995,0.444,167493,0.0653,0.944,0.128,-22.349,0.0591,72.526,0.284,0
69,0.00241,0.622,221874,0.58,2.95e-05,0.112,-5.273,0.0504,104.41,0.512,1
29,0.0115,0.831,332042,0.59,1.5e-05,0.0579,-10.814,0.075,133.007,0.796,1
24,0.989,0.396,434427,0.102,0.876,0.0516,-24.052,0.0411,83.385,0.241,0
53,0.0871,0.51,147376,0.626,0.0,0.263,-6.15,0.332,80.795,0.516,1
59,0.288,0.711,212718,0.733,0.000127,0.106,-4.682,0.0957,139.012,0.543,1
63,0.112,0.725,190720,0.933,0.0,0.21,-4.933,0.164,114.031,0.601,1
62,0.284,0.616,200223,0.243,0.149,0.264,-13.975,0.103,183.948,0.56,1
65,0.296,0.785,146413,0.831,0.0,0.176,-4.439,0.193,134.829,0.581,1
79,0.0116,0.596,238733,0.869,0.173,0.0678,-11.97,0.037,109.902,0.944,1
58,0.031,0.473,221413,0.82,1.55e-05,0.0414,-5.702,0.0408,84.893,0.678,1
61,0.0171,0.854,234596,0.564,0.0,0.0849,-4.964,0.0485,134.071,0.899,1
75,0.0282,0.671,189127,0.916,0.00762,0.24,-4.014,0.0397,126.01,0.803,1
74,0.391,0.693,173947,0.464,0.0,0.157,-7.912,0.224,78.1,0.868,1
4,0.909,0.151,202573,0.0153,0.627,0.118,-39.497,0.0412,104.152,0.0447,0
35,0.993,0.362,91867,0.0158,0.934,0.108,-33.777,0.0406,70.859,0.331,0
67,0.0504,0.807,218280,0.693,7.75e-06,0.0762,-5.056,0.0481,127.035,0.142,1
27,0.989,0.418,311055,0.21,0.934,0.276,-16.566,0.0313,133.251,0.287,0
75,0.0187,0.338,241853,0.803,0.0,0.136,-5.412,0.0413,151.994,0.4,1
32,0.988,0.225,203133,0.0863,0.0654,0.108,-19.298,0.0465,141.046,0.0393,0
41,0.962,0.176,333133,0.0256,0.872,0.0934,-28.64,0.0383,93.951,0.0678,0
0,0.993,0.195,129707,0.0715,0.933,0.272,-23.36,0.0406,71.949,0.115,0
27,0.92,0.488,140267,0.126,0.967,0.0909,-22.465,0.0337,132.365,0.624,0
78,0.0635,0.829,188600,0.589,0.0,0.113,-7.055,0.202,139.971,0.233,1
61,0.105,0.603,231827,0.649,0.0,0.712,-5.887,0.117,128.815,0.343,1
76,0.0482,0.864,225008,0.666,0.0,0.134,-5.525,0.234,132.12,0.538,1
72,0.153,0.831,239227,0.921,0.00213,0.305,-2.383,0.0581,108.002,0.794,1
63,0.000111,0.513,200880,0.937,0.000102,0.083,-3.427,0.0532,155.015,0.543,1
30,0.995,0.399,128000,0.0262,0.93,0.0995,-30.978,0.0371,93.856,0.564,0
63,0.131,0.361,149106,0.468,9.78e-06,0.175,-5.276,0.0343,150.572,0.04,1
71,0.313,0.674,199179,0.694,7.17e-06,0.0752,-7.076,0.109,101.993,0.203,1
35,0.947,0.191,692373,0.0322,0.877,0.094,-23.77,0.0432,75.689,0.0411,0
60,0.0715,0.443,438493,0.576,0.0193,0.41,-8.696,0.2,151.835,0.128,1
67,0.194,0.672,213659,0.452,0.0,0.251,-7.947,0.0738,82.012,0.514,1
68,0.0871,0.603,192099,0.67,0.0,0.326,-4.809,0.25,89.842,0.159,1
59,0.105,0.609,208867,0.655,0.0,0.0939,-7.985,0.507,160.415,0.316,1
64,0.0163,0.71,248467,0.578,0.0,0.246,-5.84,0.0604,125.969,0.512,1
35,0.663,0.0969,480027,0.291,0.914,0.11,-17.27,0.0476,80.065,0.0347,0
76,0.0269,0.926,217339,0.523,0.000293,0.103,-5.915,0.158,141.983,0.205,1
39,0.941,0.181,189080,0.174,0.775,0.141,-16.683,0.0373,97.736,0.097,0
34,0.993,0.195,248427,0.0122,0.933,0.0675,-27.461,0.0365,70.134,0.0629,0
48,0.00134,0.543,218615,0.93,5.93e-06,0.235,-3.406,0.047,96.502,0.51,0
41,0.994,0.436,143027,0.00345,0.958,0.0686,-39.971,0.0564,60.028,0.102,0
63,0.035,0.717,232693,0.907,0.00696,0.594,-4.457,0.0389,107.051,0.401,1
69,0.00468,0.499,134200,0.873,0.0,0.165,-3.902,0.0386,142.726,0.864,1
58,0.944,0.515,193628,0.209,0.0,0.0893,-10.831,0.0515,125.149,0.21,1
47,0.995,0.401,275640,0.00611,0.948,0.0637,-32.702,0.0611,68.54,0.0851,0
67,0.332,0.714,204615,0.63,1.56e-06,0.11,-5.69,0.0653,156.112,0.366,1
28,0.849,0.22,1482280,0.188,0.304,0.0947,-16.522,0.042,94.073,0.0641,0
64,0.816,0.494,300840,0.268,9.74e-05,0.076,-10.063,0.0315,70.223,0.162,1
71,0.0133,0.736,173220,0.706,0.0,0.324,-3.899,0.0438,123.047,0.758,1
78,0.633,0.569,211103,0.414,0.0,0.0916,-8.901,0.0758,168.029,0.35,1
82,0.0232,0.461,261154,0.834,1.14e-05,0.14,-4.868,0.0989,135.007,0.471,1
59,0.027,0.879,156284,0.732,0.0,0.0656,-5.016,0.061,120.052,0.355,1
36,0.911,0.375,323427,0.185,0.103,0.0741,-15.758,0.0427,95.874,0.137,0
36,0.763,0.544,201560,0.333,0.000686,0.146,-11.075,0.03,116.446,0.475,0
70,0.0738,0.51,268867,0.931,0.0,0.5,-3.302,0.347,201.936,0.53,1
22,0.995,0.407,84987,0.0373,0.862,0.136,-32.014,0.0431,72.457,0.173,0
0,0.977,0.165,458773,0.108,0.876,0.13,-20.519,0.0411,79.287,0.0677,0
73,0.0951,0.431,258760,0.894,0.0,0.188,-2.673,0.33,162.193,0.604,1
57,0.0103,0.67,170883,0.75,0.0,0.338,-4.954,0.205,94.405,0.529,1
64,0.0137,0.609,243413,0.801,0.00349,0.127,-4.417,0.034,129.99,0.407,1
64,0.552,0.85,231654,0.488,0.0,0.127,-7.052,0.0689,92.023,0.531,1
71,0.127,0.698,200105,0.882,0.0,0.15,-3.078,0.0863,106.083,0.445,1
0,0.955,0.335,129000,0.0053,0.0,0.112,-33.465,0.0653,87.349,0.113,0
0,0.984,0.351,218067,0.0766,0.0,0.678,-28.317,0.317,66.263,0.0757,0
68,0.0454,0.621,237297,0.779,0.0,0.0479,-4.354,0.406,90.722,0.432,1
58,0.0942,0.51,220471,0.767,0.0,0.397,-5.977,0.379,135.052,0.295,1
41,0.123,0.269,266458,0.789,0.00562,0.0965,-6.851,0.047,81.615,0.435,0
59,0.966,0.513,192571,0.183,0.0,0.327,-10.249,0.0407,107.18,0.266,1
67,0.103,0.671,240680,0.672,3.98e-05,0.074,-9.188,0.12,117.96,0.186,1
0,0.946,0.0619,713893,0.00482,0.594,0.0815,-33.105,0.0503,68.144,0.036,0
55,0.398,0.302,270747,0.724,0.0,0.355,-4.034,0.0416,144.235,0.394,1
67,0.889,0.367,384080,0.189,0.428,0.364,-15.736,0.0384,156.643,0.177,1
0,0.94,0.228,487427,0.148,0.0287,0.618,-17.774,0.0406,144.186,0.183,0
64,0.397,0.66,268800,0.707,0.0,0.211,-5.758,0.208,89.279,0.761,1
58,0.135,0.686,225627,0.525,0.0,0.11,-6.721,0.0331,132.927,0.322,1
35,0.965,0.227,236067,0.235,0.822,0.126,-13.788,0.0372,92.346,0.174,0
0,0.978,0.13,687093,0.128,0.881,0.0945,-15.863,0.0389,72.231,0.0419,0
41,0.993,0.323,393067,0.0197,0.909,0.0964,-30.173,0.0503,71.758,0.0859,0
41,0.964,0.175,487387,0.041,0.692,0.0893,-23.586,0.0389,86.616,0.0601,0
69,0.0039,0.649,337733,0.647,0.161,0.0686,-7.695,0.0452,125.02,0.405,1
36,0.642,0.245,247200,0.5,5.79e-05,0.271,-5.15,0.0318,87.736,0.123,0
73,0.152,0.615,244587,0.733,0.0,0.109,-4.808,0.0335,122.58,0.796,1
63,0.794,0.561,200059,0.289,0.0,0.0925,-7.583,0.0278,108.092,0.434,1
60,0.00367,0.647,186467,0.759,1.13e-05,0.0704,-5.468,0.12,89.944,0.424,1
61,0.0881,0.855,223293,0.681,3.7e-06,0.0592,-4.955,0.0688,99.699,0.908,1
58,0.353,0.713,179581,0.662,2.11e-06,0.0977,-3.633,0.14,97.255,0.794,1
26,0.96,0.338,666145,0.126,0.91,0.0673,-18.169,0.0418,91.467,0.0919,0
67,0.00125,0.811,190679,0.65,0.0,0.102,-4.41,0.128,146.028,0.179,1
72,0.0411,0.94,195653,0.455,4.63e-06,0.114,-6.046,0.21,108.065,0.106,1
73,0.419,0.803,254720,0.56,0.0,0.0608,-6.912,0.0398,133.679,0.77,1
31,0.637,0.0767,553747,0.13,0.861,0.107,-19.313,0.0398,78.498,0.0393,0
42,0.737,0.243,545507,0.205,0.886,0.103,-16.934,0.0426,75.624,0.153,0
64,0.495,0.546,180846,0.669,0.735,0.25,-10.806,0.103,75.144,0.337,1
5,0.981,0.368,955253,0.118,0.852,0.141,-17.356,0.0334,102.034,0.183,0
77,0.0208,0.583,258827,0.786,0.0,0.188,-3.142,0.0301,123.052,0.573,1
30,0.88,0.541,197573,0.342,0.0708,0.101,-21.295,0.0355,108.077,0.951,0
35,0.92,0.502,247521,0.193,0.363,0.297,-19.935,0.0481,81.064,0.415,0
64,0.291,0.675,166286,0.929,0.00724,0.397,-2.578,0.0478,140.006,0.465,1
74,0.203,0.878,157557,0.647,0.00185,0.335,-4.566,0.0659,131.027,0.212,1
64,0.404,0.648,219429,0.681,0.0,0.329,-4.251,0.0937,89.947,0.488,1
36,0.975,0.135,569907,0.0157,0.917,0.0837,-22.789,0.0367,97.5,0.0553,0
55,0.204,0.605,231503,0.509,1.28e-06,0.0248,-6.059,0.446,180.048,0.729,1
61,0.102,0.629,260213,0.85,0.0,0.337,-6.177,0.321,95.189,0.703,1
45,0.000442,0.5,234093,0.952,0.00102,0.156,-4.344,0.096,126.089,0.257,0
68,0.0285,0.645,199212,0.563,0.0,0.15,-5.155,0.0663,107.885,0.555,1
45,0.983,0.282,159800,0.279,0.945,0.104,-22.318,0.0486,166.715,0.853,0
28,0.953,0.106,600107,0.0216,0.29,0.0998,-22.513,0.041,76.882,0.0392,0
63,0.00282,0.466,187787,0.659,0.0,0.273,-6.077,0.115,186.169,0.36,1
27,0.986,0.302,195067,0.0418,0.916,0.0764,-29.926,0.0458,72.162,0.153,0
58,0.838,0.665,226867,0.253,0.0,0.168,-7.326,0.0505,142.252,0.477,1
23,0.927,0.572,192733,0.29,0.928,0.138,-13.943,0.0426,130.889,0.261,0
27,0.965,0.123,577413,0.0127,0.823,0.0713,-33.129,0.0437,95.722,0.0367,0
36,0.934,0.187,397907,0.182,0.392,0.111,-15.519,0.0439,92.731,0.0856,0
68,0.756,0.728,211613,0.335,0.000905,0.0633,-10.14,0.0564,79.997,0.441,1
68,0.203,0.9,236800,0.619,0.00156,0.0647,-6.518,0.312,94.121,0.864,1
41,0.985,0.0839,324227,0.159,0.793,0.097,-20.433,0.0384,75.99,0.0396,0
33,0.955,0.22,257000,0.0317,1.03e-05,0.153,-28.763,0.0646,82.994,0.038,0
43,0.994,0.26,570933,0.127,0.889,0.193,-24.262,0.0374,93.212,0.156,0
73,0.155,0.756,156780,0.867,0.00285,0.33,-3.626,0.162,129.983,0.666,1
0,0.981,0.422,514893,0.0666,0.433,0.1,-22.77,0.0394,94.85,0.252,0
60,0.00499,0.695,198413,0.827,3.14e-06,0.225,-4.202,0.0488,121.05,0.762,1
73,0.412,0.712,186933,0.416,0.0,0.331,-3.87,0.0294,138.179,0.551,1
65,0.783,0.615,178615,0.361,6.97e-06,0.218,-10.441,0.0451,135.579,0.434,1
38,0.9,0.241,685000,0.165,0.811,0.092,-15.626,0.0346,139.821,0.118,0
22,0.994,0.365,192947,0.135,0.773,0.114,-22.186,0.084,99.495,0.792,0
61,0.698,0.285,238076,0.371,0.00392,0.104,-6.833,0.0295,154.989,0.372,1
36,0.937,0.0718,429040,0.105,0.927,0.0844,-23.211,0.0382,75.005,0.0477,0
65,0.0673,0.63,175173,0.692,0.0,0.2,-6.709,0.0606,119.972,0.593,1
35,0.0211,0.4,312693,0.663,0.0,0.15,-7.098,0.0287,80.06,0.27,0
63,0.0124,0.682,214035,0.502,8.45e-06,0.107,-9.507,0.0713,108.08,0.218,1
27,0.834,0.452,227996,0.441,0.141,0.0998,-10.281,0.0621,94.571,0.0473,0
48,0.948,0.0704,1150160,0.0657,0.874,0.108,-19.466,0.0387,61.017,0.0361,0
74,0.504,0.614,276787,0.509,7.31e-06,0.696,-9.244,0.0315,98.137,0.593,1
64,0.761,0.626,291400,0.441,0.0138,0.0685,-10.637,0.0308,78.094,0.563,1
79,0.892,0.559,285040,0.33,0.0,0.0975,-8.251,0.0285,135.109,0.285,1
73,0.0848,0.758,230907,0.686,0.00127,0.142,-6.346,0.0792,130.007,0.444,1
77,0.597,0.767,216747,0.625,0.0,0.409,-6.193,0.0836,120.092,0.577,1
35,0.807,0.405,113667,0.32,0.951,0.0831,-13.785,0.0368,107.616,0.39,0
66,0.00117,0.742,209747,0.847,8.49e-06,0.142,-2.763,0.0485,112.95,0.516,1
64,0.00107,0.507,215291,0.918,8.7e-06,0.311,-4.684,0.0701,92.006,0.284,1
64,0.0168,0.434,318840,0.695,0.0,0.834,-7.464,0.485,167.309,0.16,1
35,0.989,0.31,237533,0.0414,0.804,0.0935,-25.03,0.0446,95.459,0.0752,0
46,1.1e-05,0.384,297800,0.917,0.927,0.101,-5.764,0.035,162.128,0.48,0
70,0.000242,0.606,193000,0.887,0.0,0.337,-4.404,0.0598,119.974,0.903,1
32,0.306,0.161,535080,0.0405,0.167,0.13,-27.521,0.0407,87.622,0.0388,0
26,0.951,0.117,238160,0.139,0.935,0.105,-16.982,0.034,53.894,0.0554,0
72,0.0343,0.872,189230,0.389,0.000679,0.0941,-8.343,0.0634,131.012,0.156,1
32,0.729,0.224,228053,0.294,1.91e-06,0.124,-9.47,0.0323,79.185,0.383,0
41,0.976,0.367,227360,0.0965,0.924,0.117,-19.155,0.0511,79.447,0.141,0
64,0.171,0.914,275907,0.813,0.0,0.124,-3.607,0.163,140.089,0.962,1
14,0.886,0.444,333739,0.214,0.337,0.49,-21.618,0.046,122.883,0.523,0
44,0.957,0.0703,276800,0.0789,0.889,0.109,-27.029,0.0495,75.953,0.0313,0
94,0.0436,0.846,181040,0.731,0.0,0.0949,-5.027,0.064,137.947,0.933,1
31,0.922,0.192,378907,0.0256,0.828,0.487,-23.898,0.0441,140.744,0.108,0
69,0.0647,0.575,244667,0.886,0.000187,0.709,-5.182,0.034,96.308,0.608,1
41,0.896,0.0777,585053,0.0319,0.53,0.137,-24.763,0.0441,82.006,0.0283,0
61,0.0927,0.871,202755,0.55,0.000742,0.0788,-6.113,0.0613,96.018,0.448,1
67,0.741,0.486,244910,0.419,6.59e-05,0.096,-6.415,0.0563,119.065,0.227,1
36,0.853,0.0836,189441,0.105,0.932,0.0924,-21.055,0.0396,170.468,0.0286,0
40,0.0027,0.518,355827,0.841,0.000296,0.0863,-5.003,0.034,128.067,0.173,0
36,0.904,0.197,883480,0.115,0.728,0.087,-21.469,0.0449,145.392,0.0539,0
27,0.897,0.256,672893,0.171,0.926,0.414,-18.3,0.0367,133.711,0.0845,0
62,0.0661,0.554,230587,0.875,1.59e-05,0.118,-4.185,0.0487,121.976,0.543,1
72,0.214,0.696,227736,0.848,0.0,0.0987,-7.839,0.0602,102.038,0.898,1
72,0.0996,0.715,130929,0.617,3.41e-06,0.186,-5.558,0.24,176.117,0.283,1
63,0.286,0.605,245400,0.584,0.0,0.235,-7.043,0.197,125.802,0.464,1
29,0.991,0.45,211504,0.225,0.836,0.0848,-19.679,0.0341,96.98,0.432,0
34,0.953,0.362,297360,0.0163,0.927,0.0609,-33.751,0.0455,109.126,0.343,0
68,0.235,0.435,245960,0.92,0.000353,0.552,-1.357,0.201,188.899,0.45,1
63,0.0521,0.616,182518,0.88,0.000717,0.0539,-3.59,0.042,94.011,0.751,1
0,0.936,0.0697,993013,0.0423,0.831,0.0802,-26.994,0.0436,72.683,0.0363,0
45,0.000271,0.337,287227,0.86,7.44e-05,0.0864,-8.215,0.0773,120.074,0.129,0
84,0.156,0.592,156600,0.691,9.78e-06,0.418,-8.354,0.196,99.976,0.0796,1
44,0.0532,0.425,231893,0.847,0.0,0.11,-6.643,0.0427,156.961,0.391,0
21,0.991,0.195,226022,0.0159,0.787,0.108,-26.157,0.0443,87.618,0.154,0
64,0.0113,0.628,241520,0.618,0.0,0.109,-8.4,0.313,110.007,0.362,1
0,0.992,0.32,363373,0.0336,0.907,0.173,-32.116,0.0512,128.293,0.118,0
9,0.962,0.507,97547,0.0862,0.032,0.0686,-17.04,0.0383,94.819,0.759,0
56,0.941,0.513,271889,0.49,0.913,0.13,-15.725,0.0402,170.043,0.0398,0
64,0.00453,0.495,239894,0.894,0.000596,0.103,-4.814,0.0441,126.03,0.213,1
36,0.994,0.338,263880,0.0472,0.83,0.0994,-24.668,0.0391,144.414,0.582,0
24,0.925,0.185,265533,0.124,0.201,0.1,-20.693,0.0428,134.473,0.0511,0
24,0.51,0.404,384680,0.248,0.83,0.113,-21.53,0.0329,101.98,0.0367,0
29,0.916,0.265,279933,0.117,0.492,0.07,-19.087,0.0428,106.027,0.251,0
29,0.471,0.154,297497,0.223,0.87,0.127,-14.333,0.0402,78.391,0.0534,0
31,0.947,0.169,170280,0.0281,0.699,0.221,-29.439,0.0496,114.454,0.0349,0
79,0.067,0.631,190576,0.599,0.0,0.0952,-6.137,0.0878,170.122,0.727,1
57,0.221,0.516,207849,0.534,0.0,0.0968,-5.044,0.0898,171.658,0.234,1
70,0.182,0.766,194231,0.525,3.56e-06,0.106,-10.217,0.192,137.077,0.324,1
60,0.531,0.532,230520,0.899,0.000146,0.0957,-5.935,0.244,85.0,0.436,1
69,0.872,0.531,208622,0.273,0.0,0.143,-14.59,0.0412,97.334,0.465,1
33,0.986,0.0896,262000,0.0477,0.872,0.0845,-25.767,0.0663,71.746,0.0646,0
64,0.0181,0.62,229573,0.869,0.0,0.369,-5.252,0.175,151.684,0.76,1
71,0.319,0.706,211267,0.713,0.0,0.114,-3.609,0.0367,142.002,0.973,1
33,0.978,0.434,208147,0.0867,0.86,0.407,-22.613,0.0527,79.847,0.82,0
27,0.97,0.191,237236,0.0494,0.974,0.105,-25.566,0.0547,134.744,0.0333,0
27,0.987,0.0651,186773,0.0109,0.925,0.108,-35.879,0.0436,67.89,0.0749,0
50,0.995,0.225,261053,0.0422,0.907,0.118,-28.466,0.0504,68.46,0.0657,0
71,0.107,0.64,298853,0.889,0.0,0.339,-3.073,0.322,99.931,0.436,1
58,0.335,0.435,196519,0.565,0.0,0.0833,-5.487,0.0436,203.739,0.859,1
31,0.993,0.254,79627,0.0573,0.859,0.106,-28.592,0.0427,84.39,0.598,0
3,0.841,0.154,457667,0.181,0.0631,0.62,-17.135,0.0376,78.787,0.0942,0
31,0.96,0.35,427360,0.302,0.875,0.115,-12.727,0.0447,92.779,0.366,0
35,0.989,0.385,407880,0.152,0.911,0.105,-23.19,0.0391,81.105,0.407,0
65,0.156,0.82,207307,0.464,0.0,0.101,-8.45,0.0481,109.374,0.872,1
64,9.43e-05,0.528,220480,0.831,0.0,0.141,-3.607,0.0429,131.094,0.632,1
43,0.928,0.109,403493,0.13,0.87,0.0941,-15.702,0.0383,78.686,0.0365,0
0,0.967,0.349,98360,0.12,0.959,0.344,-20.324,0.0366,108.48,0.53,0
66,0.118,0.734,194080,0.671,0.00317,0.352,-7.107,0.0315,94.025,0.113,1
58,0.0885,0.667,195717,0.699,0.0,0.17,-5.632,0.0573,129.923,0.539,1
66,0.217,0.505,301773,0.458,0.0,0.116,-7.87,0.0392,123.922,0.17,1
29,0.0135,0.452,290667,0.989,0.000631,0.134,-2.349,0.167,129.922,0.2,0
0,0.969,0.341,259613,0.154,0.000235,0.346,-21.79,0.0422,92.826,0.187,0
59,0.115,0.538,243235,0.626,1e-05,0.137,-8.272,0.0455,132.908,0.241,1
68,0.731,0.33,245533,0.167,3.08e-05,0.101,-11.635,0.0311,164.954,0.202,1
39,0.99,0.363,57987,0.393,0.821,0.162,-19.926,0.0434,102.681,0.967,0
36,0.98,0.207,211000,0.0238,0.919,0.0924,-28.756,0.0478,141.005,0.0852,0
62,0.000361,0.705,234773,0.747,0.0,0.311,-4.542,0.0484,129.973,0.29,1
66,0.456,0.658,164710,0.46,0.00111,0.0963,-8.646,0.0444,114.801,0.223,1
35,0.907,0.344,362293,0.0275,0.00013,0.0972,-25.387,0.0532,98.496,0.234,0
62,0.00133,0.532,241960,0.935,8.37e-06,0.106,-4.798,0.0619,128.025,0.309,1
59,0.0187,0.928,205867,0.56,0.0,0.103,-9.909,0.343,139.987,0.52,1
69,0.00432,0.731,179200,0.725,0.0,0.0556,-5.21,0.249,149.963,0.351,1
73,0.117,0.537,195920,0.469,1.78e-06,0.106,-8.486,0.0764,175.971,0.294,1
33,0.973,0.0715,303666,0.141,0.971,0.113,-18.3,0.0406,77.285,0.0759,0
61,0.216,0.863,200800,0.815,0.0,0.0887,-6.242,0.232,108.972,0.636,1
41,0.945,0.543,237507,0.335,0.284,0.092,-16.074,0.0563,125.854,0.77,0
0,0.979,0.468,95320,0.111,0.943,0.209,-19.336,0.0345,107.997,0.657,0
77,0.000194,0.656,192790,0.821,0.00232,0.101,-4.838,0.0325,117.948,0.791,1
52,0.933,0.186,138333,0.0325,0.845,0.116,-30.325,0.0428,97.716,0.0711,0
65,0.605,0.535,231643,0.463,0.0,0.124,-6.074,0.0251,75.997,0.297,1
65,0.00448,0.447,162720,0.967,0.0,0.487,-2.706,0.0793,179.991,0.606,1
57,0.0233,0.534,230773,0.667,7.3e-06,0.261,-3.91,0.0336,136.043,0.215,1
36,0.981,0.348,541200,0.222,0.867,0.118,-19.777,0.0438,94.069,0.184,0
62,0.0103,0.776,213245,0.732,0.000446,0.242,-5.516,0.265,121.057,0.422,1
26,0.934,0.486,94867,0.2,0.901,0.102,-19.822,0.0544,129.582,0.581,0
40,0.968,0.176,266160,0.275,0.000177,0.106,-14.729,0.0371,103.964,0.087,0
73,0.487,0.807,172977,0.774,0.0,0.0892,-5.021,0.116,100.005,0.279,1
31,0.965,0.0811,300827,0.00441,0.927,0.0966,-34.289,0.0407,84.58,0.0351,0
34,0.971,0.0797,671000,0.0572,0.912,0.0684,-26.571,0.043,68.211,0.0324,0
74,0.176,0.714,222227,0.735,0.000622,0.115,-7.125,0.0306,123.57,0.68,1
41,0.966,0.291,366813,0.0475,0.724,0.114,-24.061,0.0409,160.035,0.122,0
30,0.919,0.163,226187,0.224,0.762,0.142,-14.853,0.048,177.115,0.0573,0
34,0.915,0.0952,862960,0.0913,0.745,0.106,-19.069,0.0338,76.753,0.0339,0
31,0.893,0.1,209000,0.0221,0.853,0.336,-25.052,0.0348,89.823,0.0642,0
39,0.996,0.376,211250,0.00187,0.953,0.0731,-36.193,0.0549,77.58,0.218,0
31,0.965,0.196,364307,0.0394,0.906,0.0696,-26.802,0.0465,75.663,0.0581,0
0,0.991,0.287,291000,0.046,0.783,0.097,-22.118,0.0451,153.151,0.343,0
63,0.0246,0.644,214387,0.89,2.57e-05,0.103,-6.993,0.0332,112.027,0.619,1
32,0.77,0.4,151013,0.138,0.708,0.183,-16.953,0.0424,74.096,0.387,0
29,0.143,0.711,204787,0.918,0.000334,0.611,-4.837,0.0385,127.963,0.52,1
44,0.00301,0.456,236067,0.95,4.92e-05,0.0767,-6.251,0.0835,91.081,0.395,0
65,0.192,0.766,191724,0.692,0.0,0.0846,-5.312,0.0915,120.011,0.446,1
59,0.00319,0.636,220728,0.787,0.0,0.163,-6.584,0.0306,111.983,0.351,1
35,0.968,0.148,224480,0.246,0.902,0.067,-16.412,0.0332,184.929,0.299,0
72,0.113,0.598,165106,0.891,0.0,0.168,-3.458,0.262,202.039,0.942,1
35,0.898,0.34,334200,0.00914,0.0014,0.0925,-25.604,0.0462,98.182,0.133,0
32,0.973,0.109,253213,0.0446,0.469,0.0664,-24.469,0.0421,64.735,0.0478,0
75,0.0122,0.877,228373,0.547,1.51e-05,0.028,-5.705,0.18,99.034,0.687,1
38,0.957,0.309,1124000,0.101,0.511,0.68,-21.406,0.0386,81.007,0.143,0
71,0.0802,0.645,181880,0.541,0.0,0.325,-6.312,0.0385,95.061,0.411,1
63,0.353,0.631,277671,0.526,0.849,0.094,-13.39,0.0421,116.014,0.105,1
27,0.991,0.278,357973,0.0115,0.938,0.0935,-33.453,0.0514,86.552,0.0925,0
37,0.816,0.126,140927,0.149,0.702,0.0807,-16.555,0.041,65.653,0.154,0
59,0.0212,0.686,224907,0.342,0.0,0.111,-8.555,0.0447,104.995,0.429,1
64,0.207,0.852,156809,0.846,0.0,0.157,-5.45,0.0744,115.208,0.922,1
62,0.0108,0.743,243333,0.67,0.0702,0.22,-4.547,0.0293,110.832,0.934,1
58,0.255,0.412,208667,0.59,0.0325,0.177,-12.277,0.0701,85.824,0.653,1
39,0.993,0.186,182267,0.117,0.0125,0.0944,-23.432,0.0485,109.436,0.108,0
84,0.0231,0.744,205715,0.804,0.0,0.0494,-6.327,0.0677,104.823,0.426,1
28,0.815,0.318,116120,0.238,0.829,0.0684,-26.951,0.0371,131.336,0.671,0
57,0.0477,0.59,235507,0.94,0.0,0.379,-4.124,0.0409,94.02,0.732,1
64,0.00211,0.613,205149,0.874,0.0,0.134,-3.712,0.0335,102.975,0.651,1
43,0.987,0.304,286667,0.151,0.886,0.109,-23.326,0.0379,84.777,0.133,0
5,0.922,0.374,253067,0.188,0.903,0.0651,-15.767,0.042,122.731,0.279,0
26,0.99,0.307,179000,0.0495,0.902,0.0713,-26.673,0.0402,135.213,0.233,0
70,0.00994,0.753,189693,0.931,0.00696,0.234,-4.922,0.0652,113.029,0.767,1
72,0.0197,0.399,216120,0.787,6.07e-05,0.0685,-2.88,0.0499,117.089,0.572,1
26,0.965,0.373,362627,0.0942,0.288,0.106,-21.351,0.0447,82.606,0.222,0
27,0.957,0.137,443373,0.0862,0.917,0.118,-23.063,0.0446,69.245,0.064,0
63,0.0984,0.611,142013,0.449,0.0,0.226,-8.938,0.294,166.179,0.224,1
65,0.197,0.747,266483,0.491,1.77e-05,0.0837,-6.043,0.0639,145.034,0.827,1
72,0.0974,0.491,194533,0.617,0.0,0.27,-4.545,0.147,126.816,0.17,1
66,0.311,0.803,225520,0.767,0.0,0.073,-5.377,0.0535,89.968,0.598,1
0,0.96,0.261,741027,0.105,0.872,0.169,-21.878,0.0364,142.786,0.151,0
54,0.148,0.588,167438,0.834,0.0,0.237,-4.558,0.0559,167.961,0.659,1
73,0.718,0.392,153240,0.629,3.76e-06,0.129,-7.056,0.0335,124.511,0.72,1
73,0.0114,0.606,307676,0.848,1.06e-06,0.206,-3.952,0.184,170.01,0.54,1
37,0.00286,0.6,334133,0.915,0.000124,0.32,-4.447,0.0506,132.299,0.306,0
67,0.0663,0.589,240508,0.826,0.000735,0.367,-4.577,0.0776,117.099,0.215,1
67,0.953,0.599,228646,0.198,0.000127,0.0994,-8.557,0.0581,141.987,0.214,1
73,0.719,0.604,248413,0.366,0.0,0.162,-7.881,0.0267,105.177,0.181,1
66,0.109,0.653,191320,0.711,0.0,0.443,-6.454,0.0623,160.048,0.769,1
36,0.00952,0.306,208283,0.616,0.937,0.209,-5.619,0.0323,179.625,0.194,0
66,0.855,0.626,203253,0.29,0.0,0.119,-6.727,0.0478,70.21,0.737,1
28,0.994,0.318,223733,0.0141,0.92,0.109,-23.061,0.0675,170.809,0.086,0
35,0.975,0.279,458400,0.121,0.885,0.0724,-22.386,0.0432,82.076,0.0411,0
76,0.446,0.712,240507,0.51,2.46e-05,0.112,-8.162,0.0633,122.964,0.268,1
